Review,Answer
Take  this  course  !  It  was  very  interesting  and  made  you  defend  (  and  perhaps  change  )  your  views  on  the  world  .,Satisfied
Take  this  course  !  It  was  very  interesting  and  made  you  defend  (  and  perhaps  change  )  your  views  on  the  world  .,Satisfied
Everyone  with  the  slightest  interest  in  political  theory  should  take  this  class  and  get  Jim  Wilson  as  a  preceptor  !  !  !,Satisfied
Everyone  with  the  slightest  interest  in  political  theory  should  take  this  class  and  get  Jim  Wilson  as  a  preceptor  !  !  !,Satisfied
Everyone  with  the  slightest  interest  in  political  theory  should  take  this  class  and  get  Jim  Wilson  as  a  preceptor  !  !  !,Satisfied
take  it,Satisfied
take  it,Satisfied
take  it,Satisfied
"A  great  course  .  Professor  ___  is  an  excellent  lecturer  and  the  material  is  quite  interesting  .  It  's  also  not  that  much  work  ,  so  it  's  a  good  PDF  class  if  you  need  an  HA  .  ",Satisfied
"A  great  course  .  Professor  ___  is  an  excellent  lecturer  and  the  material  is  quite  interesting  .  It  's  also  not  that  much  work  ,  so  it  's  a  good  PDF  class  if  you  need  an  HA  .  ",Satisfied
"A  great  course  .  Professor  ___  is  an  excellent  lecturer  and  the  material  is  quite  interesting  .  It  's  also  not  that  much  work  ,  so  it  's  a  good  PDF  class  if  you  need  an  HA  .  ",Satisfied
TAKE  THIS  COURSE  !  It  will  change  the  way  you  look  at  American  history  and  citizenship  .,Satisfied
TAKE  THIS  COURSE  !  It  will  change  the  way  you  look  at  American  history  and  citizenship  .,Satisfied
TAKE  THIS  COURSE  !  It  will  change  the  way  you  look  at  American  history  and  citizenship  .,Satisfied
A  great  fifth  class,Satisfied
A  great  fifth  class,Satisfied
A  great  fifth  class,Satisfied
If  you  have  any  interest  in  the  subject  take  the  course  .,Neither Satisfied Nor Dissatisfied
If  you  have  any  interest  in  the  subject  take  the  course  .,Satisfied
If  you  have  any  interest  in  the  subject  take  the  course  .,Satisfied
Take  it,Satisfied
Take  it,Satisfied
Take  it,Satisfied
"Excellent  ,  best  class  I  've  taken  at  Princeton  .  ",Satisfied
"Excellent  ,  best  class  I  've  taken  at  Princeton  .  ",Satisfied
"Excellent  ,  best  class  I  've  taken  at  Princeton  .  ",Satisfied
Take  this  course  !  Prof.  ___  is  great  and  the  guest  speakers  are  all  very  interesting,Satisfied
Take  this  course  !  Prof.  ___  is  great  and  the  guest  speakers  are  all  very  interesting,Satisfied
Take  this  course  !  Prof.  ___  is  great  and  the  guest  speakers  are  all  very  interesting,Satisfied
"A  little  tougher  than  other  Leonard  courses  ,  but  still  well  worth  it  .  ",Satisfied
"A  little  tougher  than  other  Leonard  courses  ,  but  still  well  worth  it  .  ",Satisfied
"A  little  tougher  than  other  Leonard  courses  ,  but  still  well  worth  it  .  ",Satisfied
"If  you  have  any  interest  in  war  or  foreign  relations  ,  take  the  course  .  Or  just  take  it  because  Prof.  Bass  is  incredible  .  ",Satisfied
"If  you  have  any  interest  in  war  or  foreign  relations  ,  take  the  course  .  Or  just  take  it  because  Prof.  Bass  is  incredible  .  ",Satisfied
"If  you  have  any  interest  in  war  or  foreign  relations  ,  take  the  course  .  Or  just  take  it  because  Prof.  Bass  is  incredible  .  ",Satisfied
Take  it  -  I  ___  it  so  I  do  n't  really  have  a  strong  opinion  on  whether  or  not  to  take  this  .,Neither Satisfied Nor Dissatisfied
Take  it  -  I  ___  it  so  I  do  n't  really  have  a  strong  opinion  on  whether  or  not  to  take  this  .,Neither Satisfied Nor Dissatisfied
Take  it  -  I  ___  it  so  I  do  n't  really  have  a  strong  opinion  on  whether  or  not  to  take  this  .,Neither Satisfied Nor Dissatisfied
"Take  this  course  !  You  will  learn  so  much  .  Be  sure  to  do  the  readings  and  keep  a  running  list  of  key  terms  ,  thinkers  ,  and  perspectives  ,  as  it  will  help  you  come  exam  time  .  ",Satisfied
"Take  this  course  !  You  will  learn  so  much  .  Be  sure  to  do  the  readings  and  keep  a  running  list  of  key  terms  ,  thinkers  ,  and  perspectives  ,  as  it  will  help  you  come  exam  time  .  ",Satisfied
"Take  this  course  !  You  will  learn  so  much  .  Be  sure  to  do  the  readings  and  keep  a  running  list  of  key  terms  ,  thinkers  ,  and  perspectives  ,  as  it  will  help  you  come  exam  time  .  ",Satisfied
"Excellent  course  .  Not  sure  I  learned  a  lot  about  war  ,  particularly  since  I  had  learned  lots  about  these  theories  in  other  classes  ,  but  the  historical  background  and  Bass  's  lectures  were  enough  to  make  this  class  worth  while  .  ",Satisfied
"Excellent  course  .  Not  sure  I  learned  a  lot  about  war  ,  particularly  since  I  had  learned  lots  about  these  theories  in  other  classes  ,  but  the  historical  background  and  Bass  's  lectures  were  enough  to  make  this  class  worth  while  .  ",Satisfied
"Excellent  course  .  Not  sure  I  learned  a  lot  about  war  ,  particularly  since  I  had  learned  lots  about  these  theories  in  other  classes  ,  but  the  historical  background  and  Bass  's  lectures  were  enough  to  make  this  class  worth  while  .  ",Satisfied
If  you  have  any  interest  it  was  a  really  fun  course  !,Satisfied
If  you  have  any  interest  it  was  a  really  fun  course  !,Satisfied
If  you  have  any  interest  it  was  a  really  fun  course  !,Satisfied
"A  lot  of  work  ,  but  definitely  worthwhile  .  ",Satisfied
"A  lot  of  work  ,  but  definitely  worthwhile  .  ",Satisfied
"A  lot  of  work  ,  but  definitely  worthwhile  .  ",Satisfied
Take  it  -  really  interesting  course  !,Satisfied
Take  it  -  really  interesting  course  !,Satisfied
Take  it  -  really  interesting  course  !,Satisfied
TAKE  THIS  COURSE  !  You  will  not  regret  it  .  Do  the  ___  precept  option  if  it  's  offered  too  -  not  much  more  work  and  a  wonderful  experience  .,Satisfied
TAKE  THIS  COURSE  !  You  will  not  regret  it  .  Do  the  ___  precept  option  if  it  's  offered  too  -  not  much  more  work  and  a  wonderful  experience  .,Satisfied
TAKE  THIS  COURSE  !  You  will  not  regret  it  .  Do  the  ___  precept  option  if  it  's  offered  too  -  not  much  more  work  and  a  wonderful  experience  .,Satisfied
Excellent  course  on  a  very  important  topic,Satisfied
Excellent  course  on  a  very  important  topic,Satisfied
Excellent  course  on  a  very  important  topic,Satisfied
"If  you  like  ___  's  teaching  style  and  have  an  interest  in  public  economics  ,  then  definitely  take  this  class  !  ",Satisfied
"If  you  like  ___  's  teaching  style  and  have  an  interest  in  public  economics  ,  then  definitely  take  this  class  !  ",Satisfied
"If  you  like  ___  's  teaching  style  and  have  an  interest  in  public  economics  ,  then  definitely  take  this  class  !  ",Satisfied
"Take  it  -  the  past  40  years  are  already  history  ,  and  you  should  learn  how  to  analyze  it  .  ",Satisfied
"Take  it  -  the  past  40  years  are  already  history  ,  and  you  should  learn  how  to  analyze  it  .  ",Satisfied
"Take  it  -  the  past  40  years  are  already  history  ,  and  you  should  learn  how  to  analyze  it  .  ",Neither Satisfied Nor Dissatisfied
"A  lot  of  work  ,  but  really  interesting  .  ",Satisfied
"A  lot  of  work  ,  but  really  interesting  .  ",Satisfied
"A  lot  of  work  ,  but  really  interesting  .  ",Neither Satisfied Nor Dissatisfied
Take  it  -  you  think  you  know  stuff  about  Nixon/Ford/Carter/Reagan/Bush/Clinton/Bush  years  but  you  'll  end  up  learning  a  lot  of  things  that  show  us  why  the  US  is  the  way  it  is  today  .,Satisfied
Take  it  -  you  think  you  know  stuff  about  Nixon/Ford/Carter/Reagan/Bush/Clinton/Bush  years  but  you  'll  end  up  learning  a  lot  of  things  that  show  us  why  the  US  is  the  way  it  is  today  .,Satisfied
Take  it  -  you  think  you  know  stuff  about  Nixon/Ford/Carter/Reagan/Bush/Clinton/Bush  years  but  you  'll  end  up  learning  a  lot  of  things  that  show  us  why  the  US  is  the  way  it  is  today  .,Satisfied
"if  you  like  political  theory  ,  this  is  a  great  class  and  you  will  be  engaged  .  ",Satisfied
"if  you  like  political  theory  ,  this  is  a  great  class  and  you  will  be  engaged  .  ",Satisfied
"if  you  like  political  theory  ,  this  is  a  great  class  and  you  will  be  engaged  .  ",Satisfied
Fairly  easy  course  without  too  much  time  commitment  and  very  interesting  and  useful  material  .,Satisfied
Fairly  easy  course  without  too  much  time  commitment  and  very  interesting  and  useful  material  .,Satisfied
Fairly  easy  course  without  too  much  time  commitment  and  very  interesting  and  useful  material  .,Satisfied
Take  this  course  .,Satisfied
Take  this  course  .,Satisfied
Take  this  course  .,Satisfied
Take  it  --  learn  to  psychologically  analyze  your  friends  and  family  !  Professor  Comer  is  extremely  well-informed  (  he  did  write  the  textbook  after  all  )  and  is  an  amazing  lecturer  .,Satisfied
Take  it  --  learn  to  psychologically  analyze  your  friends  and  family  !  Professor  Comer  is  extremely  well-informed  (  he  did  write  the  textbook  after  all  )  and  is  an  amazing  lecturer  .,Satisfied
Take  it  --  learn  to  psychologically  analyze  your  friends  and  family  !  Professor  Comer  is  extremely  well-informed  (  he  did  write  the  textbook  after  all  )  and  is  an  amazing  lecturer  .,Satisfied
Fantastic  course  in  all  ways  .  Work  hard  and  engage  with  the  material  .,Satisfied
Fantastic  course  in  all  ways  .  Work  hard  and  engage  with  the  material  .,Satisfied
Fantastic  course  in  all  ways  .  Work  hard  and  engage  with  the  material  .,Satisfied
"Take  it  --  you  'll  learn  a  ton  ,  have  some  of  the  most  interesting  lectures  at  Princeton  .  But  do  know  that  it  's  a  large  class  and  grading  is  n't  easy  .  ",Satisfied
"Take  it  --  you  'll  learn  a  ton  ,  have  some  of  the  most  interesting  lectures  at  Princeton  .  But  do  know  that  it  's  a  large  class  and  grading  is  n't  easy  .  ",Satisfied
"Take  it  --  you  'll  learn  a  ton  ,  have  some  of  the  most  interesting  lectures  at  Princeton  .  But  do  know  that  it  's  a  large  class  and  grading  is  n't  easy  .  ",Satisfied
A  must-take  while  at  Princeton  .,Satisfied
A  must-take  while  at  Princeton  .,Satisfied
A  must-take  while  at  Princeton  .,Satisfied
"Take  this  course  .  If  you  need  an  HA  or  just  have  extra  time  and  want  to  learn  about  Japan  ,  this  course  is  super  .  The  exams  and  papers  are  n't  hard  if  you  go  to  class  and  pay  attention  .  ",Satisfied
"Take  this  course  .  If  you  need  an  HA  or  just  have  extra  time  and  want  to  learn  about  Japan  ,  this  course  is  super  .  The  exams  and  papers  are  n't  hard  if  you  go  to  class  and  pay  attention  .  ",Satisfied
"Take  this  course  .  If  you  need  an  HA  or  just  have  extra  time  and  want  to  learn  about  Japan  ,  this  course  is  super  .  The  exams  and  papers  are  n't  hard  if  you  go  to  class  and  pay  attention  .  ",Satisfied
"A  really  great  way  to  fulfill  a  distribution  requirement  ,  or  if  you  're  at  all  interested  in  Japan  .  Professor  ___  is  a  great  lecturer  ,  and  the  paper  gives  an  opportunity  to  concentrate  on  a  specific  topic  .  ",Satisfied
"A  really  great  way  to  fulfill  a  distribution  requirement  ,  or  if  you  're  at  all  interested  in  Japan  .  Professor  ___  is  a  great  lecturer  ,  and  the  paper  gives  an  opportunity  to  concentrate  on  a  specific  topic  .  ",Satisfied
"A  really  great  way  to  fulfill  a  distribution  requirement  ,  or  if  you  're  at  all  interested  in  Japan  .  Professor  ___  is  a  great  lecturer  ,  and  the  paper  gives  an  opportunity  to  concentrate  on  a  specific  topic  .  ",Satisfied
"TAKE  THIS  COURSE  .  It  's  excellent  .  And  by  excellent  ,  I  mean  ___  !  /Bill  and  Ted  ",Satisfied
"TAKE  THIS  COURSE  .  It  's  excellent  .  And  by  excellent  ,  I  mean  ___  !  /Bill  and  Ted  ",Satisfied
"TAKE  THIS  COURSE  .  It  's  excellent  .  And  by  excellent  ,  I  mean  ___  !  /Bill  and  Ted  ",Satisfied
"Take  it  ,  and  go  to  lectures  .  They  are  the  best  part  .  ",Satisfied
"Take  it  ,  and  go  to  lectures  .  They  are  the  best  part  .  ",Satisfied
"Take  it  ,  and  go  to  lectures  .  They  are  the  best  part  .  ",Satisfied
For  a  HA  requirement  I  would  not  recommend  this  .  I  would  recommend  something  that  people  say  is  an  interesting  class  .  This  class  got  boring  towards  the  end  .,Dissatisfied
For  a  HA  requirement  I  would  not  recommend  this  .  I  would  recommend  something  that  people  say  is  an  interesting  class  .  This  class  got  boring  towards  the  end  .,Dissatisfied
For  a  HA  requirement  I  would  not  recommend  this  .  I  would  recommend  something  that  people  say  is  an  interesting  class  .  This  class  got  boring  towards  the  end  .,Dissatisfied
