Review,Answer
Hit  the  ground  running  and  get  very  good  grades  on  your  assignments  .,Neither Satisfied Nor Dissatisfied
Hit  the  ground  running  and  get  very  good  grades  on  your  assignments  .,Neither Satisfied Nor Dissatisfied
Hit  the  ground  running  and  get  very  good  grades  on  your  assignments  .,Satisfied
Take  this  class  !  Well  taught  and  well  run  -  and  a  little  less  work  than  comparable  classes  .  Sometimes  can  be  more  about  common  sense  than  detailed  computer  science  .,Satisfied
Take  this  class  !  Well  taught  and  well  run  -  and  a  little  less  work  than  comparable  classes  .  Sometimes  can  be  more  about  common  sense  than  detailed  computer  science  .,Satisfied
Take  this  class  !  Well  taught  and  well  run  -  and  a  little  less  work  than  comparable  classes  .  Sometimes  can  be  more  about  common  sense  than  detailed  computer  science  .,Satisfied
I  'm  not  sure  how  interesting  students  would  find  this  course  if  they  did  n't  have  a  strong  background  in  mechanics  or  found  PHY103/105  to  be  interesting  .,Neither Satisfied Nor Dissatisfied
I  'm  not  sure  how  interesting  students  would  find  this  course  if  they  did  n't  have  a  strong  background  in  mechanics  or  found  PHY103/105  to  be  interesting  .,Neither Satisfied Nor Dissatisfied
I  'm  not  sure  how  interesting  students  would  find  this  course  if  they  did  n't  have  a  strong  background  in  mechanics  or  found  PHY103/105  to  be  interesting  .,Neither Satisfied Nor Dissatisfied
Only  take  the  course  if  you  are  willing  to  invest  huge  amounts  of  time  especially  initially  -  or  settle  for  a  less  than  average  grade  .,Neither Satisfied Nor Dissatisfied
Only  take  the  course  if  you  are  willing  to  invest  huge  amounts  of  time  especially  initially  -  or  settle  for  a  less  than  average  grade  .,Dissatisfied
Only  take  the  course  if  you  are  willing  to  invest  huge  amounts  of  time  especially  initially  -  or  settle  for  a  less  than  average  grade  .,Dissatisfied
A  lot  of  stuff  taught  (  Fourier  -  delta  function  )  will  be  used  in  Physics  and  Maths  as  well  .  It  is  a  good  course  overall  .,Satisfied
A  lot  of  stuff  taught  (  Fourier  -  delta  function  )  will  be  used  in  Physics  and  Maths  as  well  .  It  is  a  good  course  overall  .,Satisfied
A  lot  of  stuff  taught  (  Fourier  -  delta  function  )  will  be  used  in  Physics  and  Maths  as  well  .  It  is  a  good  course  overall  .,Satisfied
Take  this  class  !  You  will  learn  so  much  .,Satisfied
Take  this  class  !  You  will  learn  so  much  .,Satisfied
Take  this  class  !  You  will  learn  so  much  .,Satisfied
I  'm  not  sure  how  interesting  students  would  find  this  course  if  they  did  n't  have  a  strong  background  in  mechanics  or  found  PHY103/105  to  be  interesting  .,Neither Satisfied Nor Dissatisfied
I  'm  not  sure  how  interesting  students  would  find  this  course  if  they  did  n't  have  a  strong  background  in  mechanics  or  found  PHY103/105  to  be  interesting  .,Neither Satisfied Nor Dissatisfied
I  'm  not  sure  how  interesting  students  would  find  this  course  if  they  did  n't  have  a  strong  background  in  mechanics  or  found  PHY103/105  to  be  interesting  .,Neither Satisfied Nor Dissatisfied
A  lot  of  work  -  but  very  useful  and  organized  .  Lots  of  amazing  resources  ready  to  help  you  .  Very  hard  to  make  a  good  grade  in  without  experience  or  COS  talent  .  No  curve  .,Neither Satisfied Nor Dissatisfied
A  lot  of  work  -  but  very  useful  and  organized  .  Lots  of  amazing  resources  ready  to  help  you  .  Very  hard  to  make  a  good  grade  in  without  experience  or  COS  talent  .  No  curve  .,Neither Satisfied Nor Dissatisfied
A  lot  of  work  -  but  very  useful  and  organized  .  Lots  of  amazing  resources  ready  to  help  you  .  Very  hard  to  make  a  good  grade  in  without  experience  or  COS  talent  .  No  curve  .,Satisfied
Take  this  class  .,Satisfied
Take  this  class  .,Satisfied
Take  this  class  .,Neither Satisfied Nor Dissatisfied
I  do  n't  like  the  flipped  format  .  Was  n't  my  favorite  course  but  I  worked  really  hard  .,Dissatisfied
I  do  n't  like  the  flipped  format  .  Was  n't  my  favorite  course  but  I  worked  really  hard  .,Dissatisfied
I  do  n't  like  the  flipped  format  .  Was  n't  my  favorite  course  but  I  worked  really  hard  .,Dissatisfied
A  lot  of  work  -  so  be  prepared  -  but  very  interesting  and  helpful  .  Definitely  do  it  if  you  're  doing  the  certificate  .,Satisfied
A  lot  of  work  -  so  be  prepared  -  but  very  interesting  and  helpful  .  Definitely  do  it  if  you  're  doing  the  certificate  .,Satisfied
A  lot  of  work  -  so  be  prepared  -  but  very  interesting  and  helpful  .  Definitely  do  it  if  you  're  doing  the  certificate  .,Satisfied
Only  take  this  course  if  it  is  a  departmental  -  but  know  that  you  will  enjoy  it  and  learn  a  lot  .,Satisfied
Only  take  this  course  if  it  is  a  departmental  -  but  know  that  you  will  enjoy  it  and  learn  a  lot  .,Neither Satisfied Nor Dissatisfied
Only  take  this  course  if  it  is  a  departmental  -  but  know  that  you  will  enjoy  it  and  learn  a  lot  .,Neither Satisfied Nor Dissatisfied
Take  this  class  .  It  's  a  must  .  A  lot  of  work  but  worth  it  .  Get  Donna  as  your  preceptor  !,Satisfied
Take  this  class  .  It  's  a  must  .  A  lot  of  work  but  worth  it  .  Get  Donna  as  your  preceptor  !,Satisfied
Take  this  class  .  It  's  a  must  .  A  lot  of  work  but  worth  it  .  Get  Donna  as  your  preceptor  !,Satisfied
i  found  the  material  very  difficult,Dissatisfied
i  found  the  material  very  difficult,Dissatisfied
i  found  the  material  very  difficult,Dissatisfied
Take  this  class  .  It  's  interesting  -  the  material  is  highly  applicable  to  daily  life  and  the  professors  make  an  effort  to  keep  you  on  your  toes  .,Satisfied
Take  this  class  .  It  's  interesting  -  the  material  is  highly  applicable  to  daily  life  and  the  professors  make  an  effort  to  keep  you  on  your  toes  .,Satisfied
Take  this  class  .  It  's  interesting  -  the  material  is  highly  applicable  to  daily  life  and  the  professors  make  an  effort  to  keep  you  on  your  toes  .,Satisfied
Only  take  this  course  if  it  is  a  departmental  -  but  know  that  you  will  enjoy  it  and  learn  a  lot  .,Satisfied
Only  take  this  course  if  it  is  a  departmental  -  but  know  that  you  will  enjoy  it  and  learn  a  lot  .,Neither Satisfied Nor Dissatisfied
Only  take  this  course  if  it  is  a  departmental  -  but  know  that  you  will  enjoy  it  and  learn  a  lot  .,Neither Satisfied Nor Dissatisfied
A  must-have  for  CS  .,Satisfied
A  must-have  for  CS  .,Satisfied
A  must-have  for  CS  .,Satisfied
Take  this  class  .  It  's  really  interesting  and  is  not  a  lot  of  work  on  a  week  to  week  basis  .  The  professor  is  great  and  the  lectures  are  fascinating  .,Satisfied
Take  this  class  .  It  's  really  interesting  and  is  not  a  lot  of  work  on  a  week  to  week  basis  .  The  professor  is  great  and  the  lectures  are  fascinating  .,Satisfied
Take  this  class  .  It  's  really  interesting  and  is  not  a  lot  of  work  on  a  week  to  week  basis  .  The  professor  is  great  and  the  lectures  are  fascinating  .,Satisfied
I  heard  that  this  course  will  not  be  offered  as  a  P/D/F  option  next  year  -  so  choose  wisely  !,Neither Satisfied Nor Dissatisfied
I  heard  that  this  course  will  not  be  offered  as  a  P/D/F  option  next  year  -  so  choose  wisely  !,Neither Satisfied Nor Dissatisfied
I  heard  that  this  course  will  not  be  offered  as  a  P/D/F  option  next  year  -  so  choose  wisely  !,Neither Satisfied Nor Dissatisfied
A  very  fun  course  !  Should  n't  be  too  challenging  for  anyone  with  a  technical  background  .,Satisfied
A  very  fun  course  !  Should  n't  be  too  challenging  for  anyone  with  a  technical  background  .,Satisfied
A  very  fun  course  !  Should  n't  be  too  challenging  for  anyone  with  a  technical  background  .,Satisfied
Only  take  this  if  you  are  interested  in  the  material  .,Dissatisfied
Only  take  this  if  you  are  interested  in  the  material  .,Neither Satisfied Nor Dissatisfied
Only  take  this  if  you  are  interested  in  the  material  .,Neither Satisfied Nor Dissatisfied
ORF  335  provides  good  background  -  much  of  the  math  is  covered  between  ___  and  taking  expectations  .  Good  course  to  take  -  leave  plenty  of  time  to  do  the  problem  sets  -  especially  ___  problems  .,Satisfied
ORF  335  provides  good  background  -  much  of  the  math  is  covered  between  ___  and  taking  expectations  .  Good  course  to  take  -  leave  plenty  of  time  to  do  the  problem  sets  -  especially  ___  problems  .,Satisfied
ORF  335  provides  good  background  -  much  of  the  math  is  covered  between  ___  and  taking  expectations  .  Good  course  to  take  -  leave  plenty  of  time  to  do  the  problem  sets  -  especially  ___  problems  .,Satisfied
I  highly  recommend  this  course  .  Give  it  a  good  effort  -  and  you  should  be  fine  .,Satisfied
I  highly  recommend  this  course  .  Give  it  a  good  effort  -  and  you  should  be  fine  .,Satisfied
I  highly  recommend  this  course  .  Give  it  a  good  effort  -  and  you  should  be  fine  .,Satisfied
A  very  good  class  that  covers  topics  essential  for  any  programmer  .  All  the  lectures  are  online  -  and  can  be  watched  at  your  convenience  --  which  is  often  helpful  .,Satisfied
A  very  good  class  that  covers  topics  essential  for  any  programmer  .  All  the  lectures  are  online  -  and  can  be  watched  at  your  convenience  --  which  is  often  helpful  .,Satisfied
A  very  good  class  that  covers  topics  essential  for  any  programmer  .  All  the  lectures  are  online  -  and  can  be  watched  at  your  convenience  --  which  is  often  helpful  .,Satisfied
take  this  class  .  period  .  do  it  .,Satisfied
take  this  class  .  period  .  do  it  .,Satisfied
take  this  class  .  period  .  do  it  .,Satisfied
Pay  attention  and  do  the  exercises  .,Neither Satisfied Nor Dissatisfied
Pay  attention  and  do  the  exercises  .,Neither Satisfied Nor Dissatisfied
Pay  attention  and  do  the  exercises  .,Satisfied
A  very  good  course  -  needed  for  majors  -  but  still  very  interesting  for  non-majors  who  have  the  requisite  programming  experience  .,Satisfied
A  very  good  course  -  needed  for  majors  -  but  still  very  interesting  for  non-majors  who  have  the  requisite  programming  experience  .,Satisfied
A  very  good  course  -  needed  for  majors  -  but  still  very  interesting  for  non-majors  who  have  the  requisite  programming  experience  .,Satisfied
I  learned  a  lot  -  but  unless  you  make  the  effort  to  work  with  other  people  -  do  n't  take  it  unless  you  have  to  .,Satisfied
I  learned  a  lot  -  but  unless  you  make  the  effort  to  work  with  other  people  -  do  n't  take  it  unless  you  have  to  .,Dissatisfied
I  learned  a  lot  -  but  unless  you  make  the  effort  to  work  with  other  people  -  do  n't  take  it  unless  you  have  to  .,Neither Satisfied Nor Dissatisfied
TAKE  THIS  CLASS  .  TAKE  IT  .,Satisfied
TAKE  THIS  CLASS  .  TAKE  IT  .,Satisfied
TAKE  THIS  CLASS  .  TAKE  IT  .,Satisfied
A  very  good  course  for  non-science  people  who  still  want  to  know  a  few  things  about  the  subject  .,Satisfied
A  very  good  course  for  non-science  people  who  still  want  to  know  a  few  things  about  the  subject  .,Satisfied
A  very  good  course  for  non-science  people  who  still  want  to  know  a  few  things  about  the  subject  .,Satisfied
Pay  attention  in  lecture  .,Neither Satisfied Nor Dissatisfied
Pay  attention  in  lecture  .,Neither Satisfied Nor Dissatisfied
Pay  attention  in  lecture  .,Neither Satisfied Nor Dissatisfied
A  very  interesting  class  with  very  low  work  load  (  the  midterm  and  final  take-home  exams  are  very  time  consuming  though  )  .  Precepts  are  a  joke  though  -  you  do  n't  need  to  go  .,Neither Satisfied Nor Dissatisfied
